                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    461,                 1.4207,                0.72471,                 1.0118,                0.85022,                0.78587,                0.82177,                0.33826,                 2.1223,                0.88682,                 1.3453,               0.000892,               0.000892,               0.000892
                    462,                 1.4024,                0.72279,                 1.0106,                 0.8506,                0.78587,                0.82204,                 0.3387,                 2.1204,                0.88744,                 1.3462,              0.0008722,              0.0008722,              0.0008722
                    463,                 1.4086,                0.72228,                 1.0089,                0.85193,                0.78747,                0.82161,                 0.3399,                 2.1219,                0.88715,                 1.3461,              0.0008524,              0.0008524,              0.0008524
                    464,                 1.3965,                0.71366,                 1.0128,                 0.8506,                0.78587,                0.82161,                0.33942,                 2.1226,                0.88793,                 1.3469,              0.0008326,              0.0008326,              0.0008326
                    465,                 1.3963,                0.71532,                 1.0091,                 0.8498,                0.78587,                0.82196,                0.33917,                 2.1196,                0.88737,                 1.3464,              0.0008128,              0.0008128,              0.0008128
                    466,                 1.4125,                0.72341,                 1.0066,                0.85036,                0.78587,                0.82188,                0.33937,                 2.1191,                0.88818,                 1.3458,               0.000793,               0.000793,               0.000793
                    467,                 1.3981,                0.71695,                 1.0058,                0.84598,                0.78811,                0.81805,                0.33886,                 2.1204,                 0.8869,                 1.3463,              0.0007732,              0.0007732,              0.0007732
                    468,                 1.3861,                0.71454,                 1.0042,                0.84966,                0.78597,                0.82157,                0.33933,                 2.1203,                0.88986,                  1.347,              0.0007534,              0.0007534,              0.0007534
                    469,                 1.3976,                0.71558,                 1.0088,                0.84538,                0.79029,                0.81653,                0.33908,                 2.1207,                0.88881,                 1.3471,              0.0007336,              0.0007336,              0.0007336
                    470,                  1.399,                0.71628,                 1.0065,                0.84506,                0.79029,                0.81841,                0.33932,                 2.1213,                0.88773,                  1.347,              0.0007138,              0.0007138,              0.0007138
                    471,                  1.397,                0.71782,                  1.006,                0.84237,                 0.7904,                0.81693,                0.33882,                 2.1217,                0.88893,                 1.3476,               0.000694,               0.000694,               0.000694
                    472,                 1.3966,                0.71384,                 1.0096,                0.84235,                0.79029,                0.81699,                0.33864,                  2.122,                0.88839,                 1.3484,              0.0006742,              0.0006742,              0.0006742
                    473,                 1.4017,                0.71984,                 1.0036,                0.84243,                0.79077,                0.81685,                0.33897,                 2.1225,                0.88698,                 1.3486,              0.0006544,              0.0006544,              0.0006544
                    474,                 1.3999,                0.71116,                 1.0051,                0.84247,                0.79098,                0.81671,                0.33925,                 2.1227,                0.88742,                 1.3492,              0.0006346,              0.0006346,              0.0006346
                    475,                 1.4045,                0.72029,                 1.0061,                0.84247,                0.79101,                0.81686,                0.33974,                 2.1216,                0.88795,                 1.3484,              0.0006148,              0.0006148,              0.0006148
                    476,                 1.3854,                0.71493,                 1.0025,                0.84246,                 0.7909,                0.81664,                0.34002,                 2.1211,                0.88853,                 1.3486,               0.000595,               0.000595,               0.000595
                    477,                 1.4032,                0.71658,                 1.0051,                0.83778,                0.78663,                0.80906,                0.33824,                 2.1229,                0.88852,                 1.3494,              0.0005752,              0.0005752,              0.0005752
                    478,                 1.3959,                0.71251,                 1.0033,                0.84013,                0.78886,                0.81383,                0.33828,                 2.1222,                0.88946,                 1.3489,              0.0005554,              0.0005554,              0.0005554
                    479,                 1.3944,                 0.7146,                 1.0061,                0.83805,                0.78822,                 0.8132,                 0.3388,                 2.1222,                0.88859,                 1.3487,              0.0005356,              0.0005356,              0.0005356
                    480,                 1.3915,                0.71652,                 1.0078,                 0.8404,                0.79044,                0.81669,                0.33916,                 2.1228,                0.88978,                 1.3494,              0.0005158,              0.0005158,              0.0005158
                    481,                 1.4043,                0.72259,                 1.0074,                0.83804,                0.78813,                0.81298,                0.33819,                 2.1237,                0.88975,                 1.3501,               0.000496,               0.000496,               0.000496
                    482,                  1.403,                0.72061,                 1.0083,                0.84255,                0.79029,                 0.8162,                0.33927,                 2.1233,                0.88967,                 1.3495,              0.0004762,              0.0004762,              0.0004762
                    483,                 1.3838,                0.71261,                 1.0016,                0.84108,                0.78278,                0.81077,                0.33854,                 2.1244,                0.89111,                 1.3502,              0.0004564,              0.0004564,              0.0004564
                    484,                 1.3906,                0.71125,                0.99822,                0.83829,                0.78808,                0.81284,                0.33918,                 2.1246,                0.89094,                 1.3508,              0.0004366,              0.0004366,              0.0004366
                    485,                 1.3878,                0.71988,                 0.9993,                0.83637,                0.78587,                0.80935,                0.33887,                 2.1239,                0.89305,                 1.3504,              0.0004168,              0.0004168,              0.0004168
                    486,                  1.382,                0.70566,                 1.0012,                0.83953,                0.78366,                0.81051,                0.33855,                  2.125,                 0.8917,                 1.3511,               0.000397,               0.000397,               0.000397
                    487,                 1.3941,                 0.7157,                0.99795,                0.83743,                0.78146,                0.80774,                0.33937,                 2.1255,                0.89211,                 1.3512,              0.0003772,              0.0003772,              0.0003772
                    488,                 1.3775,                 0.7111,                0.99935,                0.83744,                0.78146,                0.80708,                0.33853,                 2.1246,                 0.8921,                   1.35,              0.0003574,              0.0003574,              0.0003574
                    489,                 1.3769,                0.70432,                 1.0013,                0.83701,                0.78146,                0.80674,                0.33946,                 2.1254,                0.89292,                  1.351,              0.0003376,              0.0003376,              0.0003376
                    490,                 1.3682,                0.69913,                0.99402,                 0.8398,                0.78366,                0.80976,                0.33911,                 2.1258,                0.89217,                 1.3515,              0.0003178,              0.0003178,              0.0003178
                    491,                 1.3779,                0.70701,                 1.0008,                0.83937,                0.78366,                0.80863,                0.33873,                 2.1265,                0.89193,                 1.3525,               0.000298,               0.000298,               0.000298
                    492,                 1.3699,                0.70619,                0.99931,                0.83933,                0.78366,                 0.8087,                0.33952,                 2.1262,                0.89204,                 1.3518,              0.0002782,              0.0002782,              0.0002782
                    493,                 1.3688,                0.70924,                0.99669,                0.84583,                0.77704,                0.80807,                0.33757,                 2.1255,                0.89068,                 1.3513,              0.0002584,              0.0002584,              0.0002584
                    494,                 1.3784,                0.69865,                0.99667,                0.84179,                0.77523,                0.80462,                0.33829,                 2.1252,                0.89054,                 1.3513,              0.0002386,              0.0002386,              0.0002386
                    495,                 1.3705,                0.70253,                0.99117,                0.84414,                0.77711,                 0.8055,                0.33821,                 2.1264,                0.88913,                 1.3524,              0.0002188,              0.0002188,              0.0002188
                    496,                 1.3588,                0.69642,                0.99449,                0.84418,                0.77735,                0.80862,                 0.3381,                 2.1244,                0.89109,                 1.3513,               0.000199,               0.000199,               0.000199
                    497,                 1.3506,                0.69228,                0.99697,                0.84661,                0.77978,                0.81217,                0.33734,                 2.1251,                0.89028,                 1.3512,              0.0001792,              0.0001792,              0.0001792
                    498,                 1.3791,                0.70995,                 1.0021,                0.83421,                0.78866,                0.80886,                0.33787,                 2.1272,                0.88981,                 1.3529,              0.0001594,              0.0001594,              0.0001594
                    499,                 1.3863,                0.70838,                0.99961,                0.83649,                0.79053,                0.81013,                0.33906,                 2.1261,                 0.8897,                 1.3524,              0.0001396,              0.0001396,              0.0001396
